match_name,franchise,image_name,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.5550445318222046,530.3768920898438,238.33551025390625,636.8457641601562,273.4815673828125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.46143531799316406,637.4713745117188,241.70367431640625,721.9776000976562,281.48065185546875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.3991740047931671,348.90545654296875,183.26210021972656,443.08148193359375,218.81849670410156
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.35304954648017883,640.2845458984375,214.30557250976562,685.6123046875,246.19366455078125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,EcoLink_cap_logo_clear,EcoLink,cap,logo,clear,0.33421075344085693,1199.736328125,223.34005737304688,1274.1650390625,268.7607727050781
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.1842939406633377,1034.25244140625,243.38031005859375,1073.5791015625,279.25042724609375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.17581580579280853,527.872802734375,237.37420654296875,638.404052734375,282.97381591796875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.15781138837337494,638.6673583984375,213.79782104492188,686.1617431640625,246.54458618164062
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.11059829592704773,348.8626708984375,180.40469360351562,442.38134765625,217.24093627929688
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_14_f0a53f59-f51f-494e-b8b4-dfd930997a35.jpg,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.10834169387817383,1073.7265625,246.4539794921875,1157.1220703125,288.8790283203125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.9173539280891418,613.6533203125,299.54266357421875,771.5528564453125,363.45928955078125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.7728897929191589,321.2543640136719,338.16357421875,450.7312927246094,394.9287109375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.36445915699005127,54.77348327636719,304.6658020019531,112.96427917480469,361.4606628417969
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.24193353950977325,317.04656982421875,340.18670654296875,452.32415771484375,393.615478515625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.16065581142902374,1101.3046875,299.77020263671875,1234.9609375,362.17803955078125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_15_6e03eb90-b765-45f6-b89f-3a7c4839638d.jpg,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.15573225915431976,918.8917236328125,419.9229736328125,971.1370849609375,463.52789306640625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_17_d48dad5c-1e44-49c0-9cc1-b070da3be6db.jpg,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.6150374412536621,681.18115234375,236.19326782226562,747.2392578125,276.9946594238281
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_17_d48dad5c-1e44-49c0-9cc1-b070da3be6db.jpg,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.2828797698020935,682.955078125,231.282958984375,747.228759765625,277.68603515625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_17_d48dad5c-1e44-49c0-9cc1-b070da3be6db.jpg,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.15266169607639313,460.6683349609375,222.79153442382812,610.29931640625,290.1369934082031
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_17_d48dad5c-1e44-49c0-9cc1-b070da3be6db.jpg,AllSeasons_jersey_chest_logo_clear,AllSeasons,jersey,chest_logo,clear,0.10651665925979614,680.7869873046875,433.048828125,765.1632080078125,490.0440673828125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.8820555210113525,890.5684814453125,324.4137268066406,937.4483642578125,363.4359436035156
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.6383341550827026,558.9334716796875,308.84637451171875,610.7718505859375,348.16387939453125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.6059163212776184,889.3780517578125,303.14910888671875,950.3707275390625,362.3126220703125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.3379928469657898,972.0208740234375,299.06622314453125,1017.6455078125,348.7799072265625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.2621306777000427,893.445068359375,294.08465576171875,956.076416015625,337.70660400390625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,GMR_jersey_sleeve_logo_partially_visible,GMR,jersey,sleeve_logo_partially,visible,0.19465215504169464,569.18408203125,284.6033935546875,628.426513671875,321.981201171875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.18091262876987457,564.2783203125,286.025146484375,628.50634765625,321.5880126953125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_18_a3936375-601b-4f30-ae77-7b5eb0cffbee.jpg,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.14344142377376556,894.2421875,292.8287353515625,958.40478515625,338.7686767578125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_20_82bee62c-99ff-4e01-87c7-8f101c89fe4b.jpg,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.7899362444877625,742.968994140625,680.9598999023438,868.748779296875,789.0530395507812
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_20_82bee62c-99ff-4e01-87c7-8f101c89fe4b.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.36690470576286316,519.7592163085938,421.7442626953125,728.2453002929688,572.046142578125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_20_82bee62c-99ff-4e01-87c7-8f101c89fe4b.jpg,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.23100820183753967,732.5963745117188,683.794921875,871.6652221679688,794.52099609375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_20_82bee62c-99ff-4e01-87c7-8f101c89fe4b.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.14226971566677094,812.736572265625,110.90847778320312,906.22265625,198.75454711914062
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_20_82bee62c-99ff-4e01-87c7-8f101c89fe4b.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.10920677334070206,525.6738891601562,446.2633056640625,695.0496215820312,570.7645263671875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_21_45b745a4-f2c5-4673-9ece-5d09dbb6d471.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.26827272772789,802.853759765625,334.7899169921875,906.8203125,414.641845703125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_21_45b745a4-f2c5-4673-9ece-5d09dbb6d471.jpg,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.2242063730955124,800.88525390625,340.7618408203125,907.0914306640625,421.02630615234375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_21_45b745a4-f2c5-4673-9ece-5d09dbb6d471.jpg,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.17754793167114258,809.254638671875,333.6221923828125,906.56494140625,410.89111328125
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_21_45b745a4-f2c5-4673-9ece-5d09dbb6d471.jpg,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.1638888716697693,905.1078491210938,452.5582275390625,986.9994506835938,517.5653076171875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.4233115613460541,712.944091796875,205.95631408691406,788.362060546875,262.659912109375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.39718809723854065,621.3460083007812,264.1888427734375,738.8201293945312,338.250732421875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.3309030830860138,705.0126953125,213.02407836914062,750.6083984375,258.3453674316406
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.3066456615924835,706.8042602539062,451.306884765625,795.8093872070312,521.1488037109375
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.27407902479171753,724.3839111328125,202.77032470703125,790.4888916015625,260.7597961425781
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_27_5731a8c9-10fd-40fa-a846-9ec1ac4b37e1.jpg,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.11696205288171768,606.9090576171875,426.40185546875,695.8009033203125,490.69549560546875
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_28_21f3276c-fef1-4c0b-944c-5d9cfa5b5a16.jpg,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.9508739113807678,386.4285583496094,438.809814453125,499.8108215332031,508.2681884765625
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_28_21f3276c-fef1-4c0b-944c-5d9cfa5b5a16.jpg,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.12605445086956024,514.0150146484375,380.2128601074219,563.79150390625,446.1964416503906
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_31_d1dc568b-ad44-43da-9a71-b7c5cf7bd357.jpg,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.692935049533844,390.29791259765625,353.1935729980469,419.15618896484375,415.5187683105469
Match_69_TATA_IPL_2025_PBKS_vs_MI,Punjab Kings,image_31_d1dc568b-ad44-43da-9a71-b7c5cf7bd357.jpg,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.1581832468509674,421.1015319824219,348.4732666015625,496.0610656738281,440.490234375
